,Time,Temperature_Probe1,Temperature_Probe2
977,9.77,0.4,0.2
978,9.78,0.2,0.3
979,9.79,0.2,0.3
980,9.8,0.3,0.3
981,9.81,-0.4,0.2
982,9.82,0.4,0.2
983,9.83,0.2,0.4
984,9.84,0.2,0.3
985,9.85,0.3,0.3
986,9.86,-0.4,0.1
987,9.87,0.3,0.2
988,9.88,0.2,0.4
989,9.89,0.2,0.3
990,9.9,0.3,0.3
991,9.91,-0.5,0.1
992,9.92,0.3,0.2
993,9.93,0.2,0.4
994,9.94,0.2,0.3
995,9.95,0.3,0.3
996,9.96,-0.4,0.1
997,9.97,0.4,0.2
998,9.98,0.2,0.4
999,9.99,0.2,0.3
1000,10.0,0.4,0.4
1001,10.01,-0.4,0.1
1002,10.02,0.4,0.2
1003,10.03,0.3,0.4
1004,10.04,0.2,0.3
1005,10.05,0.4,0.4
1006,10.06,-0.4,0.2
1007,10.07,0.5,0.3
1008,10.08,0.2,0.4
1009,10.09,0.2,0.3
1010,10.1,0.4,0.4
1011,10.11,-0.4,0.2
1012,10.12,0.4,0.2
1013,10.13,0.3,0.4
1014,10.14,0.2,0.3
1015,10.15,0.4,0.3
1016,10.16,-0.4,0.2
1017,10.17,0.4,0.3
1018,10.18,0.2,0.4
1019,10.19,0.2,0.3
1020,10.2,0.4,0.3
1021,10.21,-0.4,0.2
1022,10.22,0.4,0.2
1023,10.23,0.2,0.4
1024,10.24,0.3,0.3
1025,10.25,0.4,0.3
1026,10.26,-0.4,0.2
1027,10.27,0.4,0.2
1028,10.28,0.3,0.4
1029,10.29,0.3,0.3
1030,10.3,0.3,0.3
1031,10.31,-0.3,0.2
1032,10.32,0.4,0.3
1033,10.33,0.2,0.4
1034,10.34,0.3,0.3
1035,10.35,0.4,0.3
1036,10.36,-0.4,0.2
1037,10.37,0.4,0.2
1038,10.38,0.2,0.4
1039,10.39,0.3,0.3
1040,10.4,0.3,0.3
1041,10.41,-0.4,0.2
1042,10.42,0.5,0.2
1043,10.43,0.2,0.4
1044,10.44,0.3,0.3
1045,10.45,0.4,0.3
1046,10.46,-0.3,0.2
1047,10.47,0.5,0.2
1048,10.48,0.2,0.4
1049,10.49,0.2,0.3
1050,10.5,0.4,0.3
1051,10.51,-0.2,0.2
1052,10.52,0.6,0.2
1053,10.53,0.1,0.4
1054,10.54,0.3,0.3
1055,10.55,0.4,0.4
1056,10.56,-0.1,0.1
1057,10.57,0.6,0.3
1058,10.58,0.1,0.3
1059,10.59,0.3,0.3
1060,10.6,0.4,0.4
1061,10.61,-0.1,0.1
1062,10.62,0.7,0.3
1063,10.63,0.1,0.3
1064,10.64,0.2,0.3
1065,10.65,0.4,0.4
1066,10.66,-0.1,0.1
1067,10.67,0.6,0.3
1068,10.68,0.1,0.3
1069,10.69,0.3,0.3
1070,10.7,0.4,0.4
1071,10.71,-0.1,0.1
1072,10.72,0.6,0.3
1073,10.73,0.2,0.3
1074,10.74,0.3,0.3
1075,10.75,0.4,0.3
1076,10.76,0.0,0.1
1077,10.77,0.7,0.3
1078,10.78,0.2,0.3
1079,10.79,0.4,0.3
1080,10.8,0.4,0.3
1081,10.81,0.1,0.1
1082,10.82,0.8,0.3
1083,10.83,0.3,0.3
1084,10.84,0.5,0.3
1085,10.85,0.5,0.3
1086,10.86,0.2,0.1
1087,10.87,0.9,0.3
1088,10.88,0.3,0.3
1089,10.89,0.7,0.3
1090,10.9,0.8,0.3
1091,10.91,0.5,0.1
1092,10.92,1.4,0.3
1093,10.93,0.9,0.4
1094,10.94,1.3,0.3
1095,10.95,1.5,0.3
1096,10.96,1.4,0.3
1097,10.97,2.1,0.4
1098,10.98,1.5,0.4
1099,10.99,1.9,0.3
1100,11.0,2.3,0.4
1101,11.01,2.5,0.3
1102,11.02,3.5,0.2
1103,11.03,3.2,0.4
1104,11.04,4.0,0.3
1105,11.05,4.9,0.3
1106,11.06,5.7,0.2
1107,11.07,7.2,0.2
1108,11.08,7.8,0.4
1109,11.09,9.3,0.4
1110,11.1,10.6,0.4
1111,11.11,11.7,0.2
1112,11.12,13.8,0.4
1113,11.13,14.7,0.6
1114,11.14,16.4,0.5
1115,11.15,17.9,0.6
1116,11.16,19.3,0.5
1117,11.17,21.3,0.6
1118,11.18,22.4,0.9
1119,11.19,24.0,0.9
1120,11.2,25.6,1.0
1121,11.21,26.8,0.8
1122,11.22,28.8,1.0
1123,11.23,29.7,1.3
1124,11.24,31.3,1.4
1125,11.25,32.8,1.6
1126,11.26,33.9,1.5
1127,11.27,35.6,1.7
1128,11.28,36.5,1.9
1129,11.29,38.0,2.0
1130,11.3,39.3,2.3
1131,11.31,40.4,2.3
1132,11.32,42.0,2.4
1133,11.33,42.7,2.7
1134,11.34,44.2,2.8
1135,11.35,45.3,3.0
1136,11.36,46.4,3.1
1137,11.37,47.8,3.3
1138,11.38,48.5,3.6
1139,11.39,49.7,3.7
1140,11.4,50.8,3.9
1141,11.41,51.8,4.1
1142,11.42,53.1,4.3
1143,11.43,53.7,4.6
1144,11.44,54.9,4.7
1145,11.45,55.9,5.0
1146,11.46,56.8,5.2
1147,11.47,58.0,5.3
1148,11.48,58.4,5.7
1149,11.49,59.5,5.8
1150,11.5,60.4,6.1
1151,11.51,61.2,6.3
1152,11.52,62.3,6.5
1153,11.53,62.6,6.8
1154,11.54,63.6,7.0
1155,11.55,64.4,7.3
1156,11.56,65.1,7.5
1157,11.57,66.1,7.6
1158,11.58,66.4,8.0
1159,11.59,67.3,8.2
1160,11.6,68.0,8.5
1161,11.61,68.6,8.7
1162,11.62,69.6,8.9
1163,11.63,69.8,9.3
1164,11.64,70.5,9.5
1165,11.65,71.3,9.8
1166,11.66,71.8,10.0
1167,11.67,72.7,10.2
1168,11.68,72.9,10.6
1169,11.69,73.6,10.8
1170,11.7,74.2,11.0
1171,11.71,74.6,11.3
1172,11.72,75.5,11.6
1173,11.73,75.5,11.9
1174,11.74,76.2,12.1
1175,11.75,76.8,12.5
1176,11.76,77.2,12.7
1177,11.77,78.1,13.0
1178,11.78,78.0,13.3
1179,11.79,78.7,13.5
1180,11.8,79.2,13.8
1181,11.81,79.6,14.1
1182,11.82,80.2,14.3
1183,11.83,80.2,14.7
1184,11.84,80.8,14.9
1185,11.85,81.1,15.2
1186,11.86,81.5,15.5
1187,11.87,82.3,15.8
1188,11.88,82.1,16.1
1189,11.89,82.7,16.3
1190,11.9,83.1,16.6
1191,11.91,83.3,16.9
1192,11.92,83.9,17.2
1193,11.93,83.7,17.4
1194,11.94,84.3,17.7
1195,11.95,84.7,18.0
1196,11.96,84.9,18.3
1197,11.97,85.4,18.5
1198,11.98,85.3,18.9
1199,11.99,85.7,19.1
1200,12.0,86.0,19.4
1201,12.01,86.2,19.7
1202,12.02,86.9,20.0
1203,12.03,86.7,20.2
1204,12.04,87.2,20.5
1205,12.05,87.4,20.8
1206,12.06,87.6,21.0
1207,12.07,88.1,21.3
1208,12.08,87.8,21.6
1209,12.09,88.2,21.9
1210,12.1,88.5,22.2
1211,12.11,88.6,22.4
1212,12.12,89.2,22.7
1213,12.13,88.9,23.0
1214,12.14,89.3,23.2
1215,12.15,89.4,23.5
1216,12.16,89.6,23.8
1217,12.17,90.0,24.0
1218,12.18,89.7,24.3
1219,12.19,90.1,24.6
1220,12.2,90.3,24.9
1221,12.21,90.4,25.1
1222,12.22,90.9,25.4
1223,12.23,90.5,25.7
1224,12.24,90.8,25.9
1225,12.25,91.0,26.2
1226,12.26,91.0,26.5
1227,12.27,91.5,26.7
1228,12.28,91.2,27.0
1229,12.29,91.5,27.2
1230,12.3,91.6,27.5
1231,12.31,91.6,27.7
1232,12.32,92.2,28.0
1233,12.33,91.8,28.3
1234,12.34,92.2,28.5
1235,12.35,92.2,28.8
1236,12.36,92.3,29.0
1237,12.37,92.7,29.3
1238,12.38,92.3,29.5
1239,12.39,92.6,29.8
1240,12.4,92.7,30.0
1241,12.41,92.8,30.2
1242,12.42,93.2,30.5
1243,12.43,92.8,30.8
1244,12.44,93.1,31.0
1245,12.45,93.3,31.3
1246,12.46,93.3,31.5
1247,12.47,93.6,31.7
1248,12.48,93.3,32.0
1249,12.49,93.5,32.2
1250,12.5,93.6,32.4
1251,12.51,93.7,32.6
1252,12.52,94.1,32.9
1253,12.53,93.6,33.2
1254,12.54,94.1,33.4
1255,12.55,94.1,33.6
1256,12.56,94.1,33.8
1257,12.57,94.4,34.1
1258,12.58,94.1,34.3
1259,12.59,94.3,34.5
1260,12.6,94.4,34.8
1261,12.61,94.5,35.0
1262,12.62,94.8,35.2
1263,12.63,94.4,35.5
1264,12.64,94.6,35.7
1265,12.65,94.7,35.9
1266,12.66,94.7,36.1
1267,12.67,95.1,36.4
1268,12.68,94.6,36.6
1269,12.69,95.0,36.8
1270,12.7,94.9,37.0
1271,12.71,95.0,37.2
1272,12.72,95.4,37.5
1273,12.73,95.0,37.7
1274,12.74,95.3,37.9
1275,12.75,95.3,38.1
1276,12.76,95.3,38.4
1277,12.77,95.6,38.5
1278,12.78,95.3,38.8
1279,12.79,95.5,39.0
1280,12.8,95.5,39.2
1281,12.81,95.6,39.4
1282,12.82,95.8,39.6
1283,12.83,95.4,39.8
1284,12.84,95.7,40.0
1285,12.85,95.7,40.2
1286,12.86,95.8,40.4
1287,12.87,96.1,40.7
1288,12.88,95.7,40.9
1289,12.89,96.0,41.1
1290,12.9,95.9,41.3
1291,12.91,95.9,41.5
1292,12.92,96.4,41.7
1293,12.93,95.8,41.9
1294,12.94,96.1,42.1
1295,12.95,96.1,42.3
1296,12.96,96.2,42.5
1297,12.97,96.5,42.7
1298,12.98,96.0,42.9
1299,12.99,96.2,43.1
1300,13.0,96.3,43.2
1301,13.01,96.3,43.4
1302,13.02,96.6,43.6
1303,13.03,96.2,43.8
1304,13.04,96.4,44.0
1305,13.05,96.4,44.3
1306,13.06,96.5,44.5
1307,13.07,96.8,44.6
1308,13.08,96.3,44.8
1309,13.09,96.6,45.0
1310,13.1,96.6,45.2
1311,13.11,96.6,45.4
1312,13.12,97.0,45.6
1313,13.13,96.5,45.8
1314,13.14,96.7,45.9
1315,13.15,96.6,46.1
1316,13.16,96.6,46.2
1317,13.17,97.1,46.5
1318,13.18,96.6,46.6
1319,13.19,96.8,46.8
1320,13.2,96.8,47.1
1321,13.21,96.8,47.2
1322,13.22,97.2,47.4
1323,13.23,96.6,47.5
1324,13.24,96.9,47.7
1325,13.25,97.0,47.9
1326,13.26,97.0,48.1
1327,13.27,97.4,48.3
1328,13.28,96.8,48.5
1329,13.29,97.0,48.6
1330,13.3,97.0,48.8
1331,13.31,97.0,49.0
1332,13.32,97.5,49.1
1333,13.33,96.9,49.3
1334,13.34,97.1,49.4
1335,13.35,97.0,49.6
1336,13.36,97.1,49.8
1337,13.37,97.5,49.9
1338,13.38,96.9,50.1
1339,13.39,97.1,50.3
1340,13.4,97.2,50.5
1341,13.41,97.2,50.6
1342,13.42,97.6,50.8
1343,13.43,97.0,51.0
1344,13.44,97.1,51.0
1345,13.45,97.2,51.3
1346,13.46,97.2,51.4
1347,13.47,97.7,51.7
1348,13.48,97.0,51.9
1349,13.49,97.2,51.9
1350,13.5,97.2,52.1
1351,13.51,97.3,52.3
1352,13.52,97.7,52.5
1353,13.53,97.1,52.6
1354,13.54,97.4,52.7
1355,13.55,97.3,52.9
1356,13.56,97.4,53.1
1357,13.57,97.8,53.3
1358,13.58,97.1,53.4
1359,13.59,97.5,53.5
1360,13.6,97.3,53.7
1361,13.61,97.5,53.8
1362,13.62,97.8,54.0
1363,13.63,97.2,54.2
1364,13.64,97.5,54.3
1365,13.65,97.5,54.5
1366,13.66,97.5,54.6
1367,13.67,98.0,54.8
1368,13.68,97.2,54.9
1369,13.69,97.7,55.1
1370,13.7,97.5,55.2
1371,13.71,97.5,55.4
1372,13.72,98.0,55.5
1373,13.73,97.2,55.7
1374,13.74,97.7,55.9
1375,13.75,97.5,56.0
1376,13.76,97.6,56.1
1377,13.77,98.0,56.3
1378,13.78,97.2,56.4
1379,13.79,97.6,56.5
1380,13.8,97.5,56.7
1381,13.81,97.6,56.9
1382,13.82,98.1,57.0
1383,13.83,97.4,57.1
1384,13.84,97.7,57.3
1385,13.85,97.6,57.4
1386,13.86,97.6,57.6
1387,13.87,98.1,57.7
1388,13.88,97.3,57.8
1389,13.89,97.7,58.0
1390,13.9,97.7,58.1
1391,13.91,97.7,58.2
1392,13.92,98.1,58.4
1393,13.93,97.4,58.5
1394,13.94,97.7,58.6
1395,13.95,97.7,58.8
1396,13.96,97.7,58.9
1397,13.97,98.1,59.1
1398,13.98,97.5,59.2
1399,13.99,97.7,59.3
1400,14.0,97.7,59.5
1401,14.01,97.7,59.6
1402,14.02,98.1,59.8
1403,14.03,97.3,59.9
1404,14.04,97.7,60.0
1405,14.05,97.7,60.1
1406,14.06,97.7,60.3
1407,14.07,98.1,60.4
1408,14.08,97.5,60.5
1409,14.09,97.7,60.7
1410,14.1,97.7,60.8
1411,14.11,97.7,60.9
1412,14.12,98.1,61.1
1413,14.13,97.4,61.1
1414,14.14,97.7,61.3
1415,14.15,97.7,61.4
1416,14.16,97.7,61.5
1417,14.17,98.1,61.7
1418,14.18,97.7,61.8
1419,14.19,97.7,61.9
1420,14.2,97.8,62.1
1421,14.21,97.7,62.2
1422,14.22,98.1,62.4
1423,14.23,97.5,62.4
1424,14.24,97.7,62.6
1425,14.25,97.7,62.6
1426,14.26,97.7,62.8
1427,14.27,98.1,63.0
1428,14.28,97.6,63.0
1429,14.29,97.8,63.2
1430,14.3,97.8,63.3
1431,14.31,97.7,63.4
1432,14.32,98.1,63.6
1433,14.33,97.6,63.6
1434,14.34,97.7,63.8
1435,14.35,97.7,63.8
1436,14.36,97.7,64.0
1437,14.37,98.1,64.1
1438,14.38,97.7,64.3
1439,14.39,97.8,64.3
1440,14.4,97.8,64.5
1441,14.41,97.7,64.5
1442,14.42,98.1,64.7
1443,14.43,97.6,64.7
1444,14.44,97.7,64.9
1445,14.45,97.8,65.0
1446,14.46,97.8,65.1
1447,14.47,98.1,65.3
1448,14.48,97.7,65.4
1449,14.49,97.8,65.5
1450,14.5,97.8,65.6
1451,14.51,97.7,65.8
1452,14.52,98.2,65.9
1453,14.53,97.7,66.0
1454,14.54,97.8,66.1
1455,14.55,97.8,66.2
1456,14.56,97.8,66.3
1457,14.57,98.1,66.5
1458,14.58,97.7,66.5
1459,14.59,97.8,66.6
1460,14.6,97.8,66.8
1461,14.61,97.8,66.8
1462,14.62,98.2,67.0
1463,14.63,97.7,67.0
1464,14.64,97.9,67.2
1465,14.65,97.8,67.3
1466,14.66,97.7,67.4
1467,14.67,98.2,67.6
1468,14.68,97.8,67.5
1469,14.69,97.9,67.7
1470,14.7,97.9,67.7
1471,14.71,97.9,67.9
1472,14.72,98.2,68.0
1473,14.73,97.7,68.1
1474,14.74,97.9,68.2
1475,14.75,97.8,68.3
1476,14.76,97.8,68.4
1477,14.77,98.3,68.5
1478,14.78,97.7,68.5
1479,14.79,97.8,68.6
1480,14.8,97.9,68.8
1481,14.81,97.9,68.9
1482,14.82,98.3,69.1
1483,14.83,97.7,69.1
1484,14.84,98.0,69.2
1485,14.85,97.9,69.3
1486,14.86,97.9,69.4
1487,14.87,98.2,69.5
1488,14.88,97.8,69.6
1489,14.89,97.9,69.7
1490,14.9,98.0,69.8
1491,14.91,98.0,69.9
1492,14.92,98.3,70.0
1493,14.93,97.8,70.0
1494,14.94,98.0,70.1
1495,14.95,97.9,70.3
1496,14.96,97.9,70.3
1497,14.97,98.3,70.5
1498,14.98,97.9,70.5
1499,14.99,98.0,70.6
1500,15.0,98.0,70.7
1501,15.01,98.0,70.8
1502,15.02,98.3,71.0
1503,15.03,97.8,71.0
1504,15.04,98.0,71.2
1505,15.05,98.0,71.2
1506,15.06,98.0,71.3
1507,15.07,98.3,71.5
1508,15.08,97.8,71.5
1509,15.09,98.0,71.6
1510,15.1,98.0,71.7
1511,15.11,97.9,71.8
1512,15.12,98.4,72.0
1513,15.13,97.8,71.9
1514,15.14,98.0,72.0
1515,15.15,98.0,72.1
1516,15.16,98.0,72.2
1517,15.17,98.3,72.3
1518,15.18,97.8,72.4
1519,15.19,98.0,72.5
1520,15.2,98.0,72.6
1521,15.21,98.0,72.7
1522,15.22,98.4,72.8
1523,15.23,97.8,72.8
1524,15.24,98.0,72.9
1525,15.25,98.0,73.0
1526,15.26,98.0,73.1
1527,15.27,98.4,73.3
1528,15.28,97.9,73.3
1529,15.29,98.1,73.3
1530,15.3,98.0,73.4
1531,15.31,98.0,73.5
1532,15.32,98.3,73.6
1533,15.33,97.9,73.7
1534,15.34,98.0,73.7
1535,15.35,98.1,73.9
1536,15.36,98.0,73.9
1537,15.37,98.3,74.1
1538,15.38,97.8,74.0
1539,15.39,98.0,74.2
1540,15.4,98.0,74.3
1541,15.41,98.0,74.3
1542,15.42,98.5,74.5
1543,15.43,97.8,74.4
1544,15.44,98.1,74.5
1545,15.45,98.0,74.6
1546,15.46,98.0,74.7
1547,15.47,98.3,74.8
1548,15.48,97.9,74.9
1549,15.49,98.1,75.0
1550,15.5,98.1,75.0
1551,15.51,98.0,75.1
1552,15.52,98.4,75.2
1553,15.53,97.9,75.2
1554,15.54,98.0,75.3
1555,15.55,98.0,75.4
1556,15.56,98.0,75.5
1557,15.57,98.4,75.6
1558,15.58,97.8,75.6
1559,15.59,98.1,75.7
1560,15.6,98.1,75.7
1561,15.61,98.1,75.8
1562,15.62,98.5,76.0
1563,15.63,97.8,76.0
1564,15.64,98.1,76.1
1565,15.65,98.0,76.1
1566,15.66,98.0,76.2
1567,15.67,98.4,76.3
1568,15.68,97.9,76.3
1569,15.69,98.1,76.4
1570,15.7,98.1,76.5
1571,15.71,98.0,76.5
1572,15.72,98.4,76.7
1573,15.73,97.8,76.7
1574,15.74,98.1,76.8
1575,15.75,98.1,76.9
1576,15.76,98.1,77.0
1577,15.77,98.5,77.0
1578,15.78,97.8,77.0
1579,15.79,98.1,77.1
1580,15.8,98.0,77.2
1581,15.81,98.1,77.3
1582,15.82,98.5,77.4
1583,15.83,97.8,77.4
1584,15.84,98.1,77.4
1585,15.85,98.0,77.5
1586,15.86,98.0,77.6
1587,15.87,98.4,77.7
1588,15.88,97.9,77.7
1589,15.89,98.1,77.8
1590,15.9,98.1,78.0
1591,15.91,98.0,78.0
1592,15.92,98.4,78.1
1593,15.93,98.0,78.1
1594,15.94,98.1,78.2
1595,15.95,98.1,78.3
1596,15.96,98.0,78.4
1597,15.97,98.4,78.5
1598,15.98,97.8,78.4
1599,15.99,98.1,78.5
1600,16.0,98.1,78.6
1601,16.01,98.0,78.7
1602,16.02,98.5,78.8
1603,16.03,97.8,78.8
1604,16.04,98.0,78.9
1605,16.05,98.1,78.9
1606,16.06,98.1,79.0
1607,16.07,98.5,79.1
1608,16.08,97.9,79.1
1609,16.09,98.1,79.1
1610,16.1,98.0,79.3
1611,16.11,98.0,79.3
1612,16.12,98.5,79.5
1613,16.13,97.9,79.4
1614,16.14,98.1,79.5
1615,16.15,98.1,79.5
1616,16.16,98.0,79.6
1617,16.17,98.4,79.7
1618,16.18,97.9,79.8
1619,16.19,98.1,79.8
1620,16.2,98.0,79.8
1621,16.21,98.1,79.9
1622,16.22,98.4,80.1
1623,16.23,98.0,80.0
1624,16.24,98.1,80.1
1625,16.25,98.0,80.1
1626,16.26,98.0,80.2
1627,16.27,98.3,80.3
1628,16.28,97.9,80.3
1629,16.29,98.1,80.4
1630,16.3,98.1,80.5
1631,16.31,98.0,80.5
1632,16.32,98.4,80.6
1633,16.33,97.9,80.6
1634,16.34,98.1,80.7
1635,16.35,98.1,80.8
1636,16.36,98.0,80.8
1637,16.37,98.5,80.9
1638,16.38,98.0,80.9
1639,16.39,98.1,81.0
1640,16.4,98.1,81.0
1641,16.41,98.0,81.0
1642,16.42,98.5,81.2
1643,16.43,97.9,81.2
1644,16.44,98.0,81.3
1645,16.45,98.1,81.3
1646,16.46,98.0,81.3
1647,16.47,98.5,81.5
1648,16.48,98.0,81.4
1649,16.49,98.1,81.5
1650,16.5,98.1,81.6
1651,16.51,98.0,81.6
1652,16.52,98.5,81.7
1653,16.53,98.0,81.7
1654,16.54,98.1,81.8
1655,16.55,98.1,81.9
1656,16.56,98.0,81.9
1657,16.57,98.5,82.0
1658,16.58,97.9,81.9
1659,16.59,98.1,82.1
1660,16.6,98.1,82.1
1661,16.61,98.0,82.1
1662,16.62,98.5,82.3
1663,16.63,97.9,82.1
1664,16.64,98.1,82.3
1665,16.65,98.1,82.3
1666,16.66,97.9,82.4
1667,16.67,98.5,82.5
1668,16.68,97.9,82.5
1669,16.69,98.1,82.5
1670,16.7,98.1,82.7
1671,16.71,98.0,82.7
1672,16.72,98.4,82.7
1673,16.73,97.8,82.7
1674,16.74,98.1,82.8
1675,16.75,98.1,82.9
1676,16.76,98.0,82.9
1677,16.77,98.4,83.0
1678,16.78,97.9,83.0
1679,16.79,98.0,83.1
1680,16.8,98.1,83.1
1681,16.81,98.0,83.1
1682,16.82,98.4,83.3
1683,16.83,97.8,83.2
1684,16.84,98.1,83.3
1685,16.85,98.1,83.3
1686,16.86,98.0,83.4
1687,16.87,98.5,83.5
1688,16.88,97.9,83.5
1689,16.89,98.1,83.5
1690,16.9,98.0,83.5
1691,16.91,98.0,83.6
1692,16.92,98.4,83.7
1693,16.93,97.9,83.7
1694,16.94,98.0,83.7
1695,16.95,98.0,83.7
1696,16.96,98.1,83.8
1697,16.97,98.5,84.0
1698,16.98,97.9,84.0
1699,16.99,98.0,84.0
1700,17.0,98.0,84.0
1701,17.01,98.0,84.1
1702,17.02,98.5,84.2
1703,17.03,97.8,84.1
1704,17.04,98.0,84.2
1705,17.05,98.1,84.2
1706,17.06,98.1,84.3
1707,17.07,98.5,84.4
1708,17.08,97.8,84.3
1709,17.09,98.1,84.4
1710,17.1,98.1,84.5
1711,17.11,98.1,84.6
1712,17.12,98.5,84.7
1713,17.13,97.8,84.6
1714,17.14,98.1,84.7
1715,17.15,98.1,84.7
1716,17.16,98.0,84.7
1717,17.17,98.4,84.9
1718,17.18,97.9,84.7
1719,17.19,98.1,84.9
1720,17.2,98.1,84.9
1721,17.21,98.0,84.9
1722,17.22,98.4,85.0
1723,17.23,97.9,85.0
1724,17.24,98.1,85.1
1725,17.25,98.1,85.1
1726,17.26,98.0,85.2
1727,17.27,98.4,85.2
1728,17.28,97.9,85.2
1729,17.29,98.0,85.3
1730,17.3,98.1,85.3
1731,17.31,98.1,85.4
1732,17.32,98.6,85.5
1733,17.33,97.8,85.4
1734,17.34,98.1,85.5
1735,17.35,98.1,85.5
1736,17.36,98.1,85.5
1737,17.37,98.5,85.7
1738,17.38,97.8,85.7
1739,17.39,98.1,85.7
1740,17.4,98.1,85.7
1741,17.41,98.1,85.7
1742,17.42,98.5,85.9
1743,17.43,97.9,85.8
1744,17.44,98.1,85.9
1745,17.45,98.1,86.0
1746,17.46,98.0,86.0
1747,17.47,98.5,86.1
1748,17.48,98.0,86.0
1749,17.49,98.1,86.1
1750,17.5,98.1,86.1
1751,17.51,98.0,86.1
1752,17.52,98.5,86.3
1753,17.53,97.8,86.2
1754,17.54,98.1,86.3
1755,17.55,98.1,86.3
1756,17.56,98.1,86.5
1757,17.57,98.5,86.6
1758,17.58,97.8,86.3
1759,17.59,98.1,86.6
1760,17.6,98.1,86.6
1761,17.61,98.0,86.6
1762,17.62,98.5,86.8
1763,17.63,98.0,86.7
1764,17.64,98.1,86.8
1765,17.65,98.1,86.9
1766,17.66,98.0,86.9
1767,17.67,98.4,86.9
1768,17.68,98.0,86.9
1769,17.69,98.1,86.9
1770,17.7,98.1,86.9
1771,17.71,98.1,87.1
1772,17.72,98.5,87.2
1773,17.73,97.9,87.1
1774,17.74,98.1,87.2
1775,17.75,98.1,87.2
1776,17.76,98.0,87.2
1777,17.77,98.5,87.3
1778,17.78,97.9,87.2
1779,17.79,98.1,87.3
1780,17.8,98.1,87.4
1781,17.81,98.0,87.4
1782,17.82,98.5,87.5
1783,17.83,97.9,87.5
1784,17.84,98.1,87.5
1785,17.85,98.0,87.5
1786,17.86,98.0,87.5
1787,17.87,98.5,87.7
1788,17.88,97.8,87.5
1789,17.89,98.1,87.7
1790,17.9,98.1,87.7
1791,17.91,98.0,87.7
1792,17.92,98.5,87.9
1793,17.93,97.9,87.7
1794,17.94,98.0,87.9
1795,17.95,98.0,87.9
1796,17.96,98.0,87.9
1797,17.97,98.4,87.9
1798,17.98,97.8,87.9
1799,17.99,98.0,88.0
1800,18.0,98.0,88.0
1801,18.01,98.0,88.1
1802,18.02,98.4,88.2
1803,18.03,97.8,88.1
1804,18.04,98.1,88.2
1805,18.05,98.0,88.2
1806,18.06,97.9,88.2
1807,18.07,98.3,88.3
1808,18.08,97.8,88.2
1809,18.09,98.0,88.3
1810,18.1,98.0,88.3
1811,18.11,98.0,88.4
1812,18.12,98.4,88.5
1813,18.13,97.8,88.4
1814,18.14,98.0,88.5
1815,18.15,98.0,88.5
1816,18.16,97.9,88.6
1817,18.17,98.3,88.6
1818,18.18,97.8,88.6
1819,18.19,98.0,88.6
1820,18.2,98.0,88.6
1821,18.21,98.0,88.7
1822,18.22,98.2,88.8
1823,18.23,97.7,88.7
1824,18.24,98.0,88.8
1825,18.25,97.9,88.8
1826,18.26,97.9,88.9
1827,18.27,98.3,89.0
1828,18.28,97.7,88.8
1829,18.29,98.0,88.9
1830,18.3,98.0,89.0
1831,18.31,97.9,88.9
1832,18.32,98.2,89.0
1833,18.33,97.7,89.0
1834,18.34,97.9,89.0
1835,18.35,97.9,89.1
1836,18.36,97.9,89.1
1837,18.37,98.3,89.2
1838,18.38,97.7,89.1
1839,18.39,98.0,89.2
1840,18.4,98.0,89.2
1841,18.41,97.8,89.2
1842,18.42,98.2,89.4
1843,18.43,97.7,89.3
1844,18.44,97.9,89.4
1845,18.45,97.9,89.4
1846,18.46,97.9,89.4
1847,18.47,98.3,89.5
1848,18.48,97.7,89.4
1849,18.49,98.0,89.4
1850,18.5,98.0,89.5
1851,18.51,97.8,89.5
1852,18.52,98.2,89.6
1853,18.53,97.7,89.5
1854,18.54,97.9,89.6
1855,18.55,97.9,89.6
1856,18.56,97.9,89.7
1857,18.57,98.2,89.8
1858,18.58,97.8,89.6
1859,18.59,97.9,89.8
1860,18.6,97.9,89.8
1861,18.61,97.8,89.8
1862,18.62,98.2,89.9
1863,18.63,97.7,89.9
1864,18.64,98.0,89.9
1865,18.65,98.0,89.9
1866,18.66,97.8,89.9
1867,18.67,98.2,90.0
1868,18.68,97.7,90.0
1869,18.69,97.9,89.9
1870,18.7,97.9,90.0
1871,18.71,97.8,90.1
1872,18.72,98.3,90.2
1873,18.73,97.7,90.1
1874,18.74,98.0,90.2
1875,18.75,98.0,90.2
1876,18.76,97.8,90.2
1877,18.77,98.2,90.3
1878,18.78,97.8,90.2
1879,18.79,97.8,90.2
1880,18.8,97.8,90.2
1881,18.81,97.9,90.3
1882,18.82,98.2,90.4
1883,18.83,97.7,90.3
1884,18.84,98.0,90.4
1885,18.85,98.0,90.4
1886,18.86,97.8,90.4
1887,18.87,98.2,90.4
1888,18.88,97.7,90.4
1889,18.89,97.9,90.4
1890,18.9,97.9,90.4
1891,18.91,97.8,90.5
1892,18.92,98.2,90.7
1893,18.93,97.7,90.5
1894,18.94,98.0,90.7
1895,18.95,98.0,90.7
1896,18.96,97.8,90.7
1897,18.97,98.2,90.8
1898,18.98,97.7,90.7
1899,18.99,97.9,90.8
1900,19.0,97.8,90.8
1901,19.01,97.8,90.8
1902,19.02,98.2,90.9
1903,19.03,97.7,90.9
1904,19.04,97.9,90.9
1905,19.05,97.9,90.9
1906,19.06,98.0,90.9
1907,19.07,98.2,90.9
1908,19.08,97.7,90.9
